size,density,alpha,beta, population, generations, offspring,  baseline_cost,ga_cost,improvement %,elapsed_time_min,is_valid,challenge, split_probability
200,1.0,0.1,5.0,10,100, 6, 4695074117.81,2214.75,0.00,0.11,True,WIN,0.1
200,1.0,1.0,0.1,10,100, 6, 474.30,427.65,90.16,0.06,True,WIN,0.9
200,1.0,1.0,0.5,10,100, 6, 2632.67,2084.67,79.18,0.08,True,WIN,0.75
200,1.0,1.0,1.0,10,100, 6, 36502.65,36484.70,99.95,0.08,True,WIN,0.31
200,1.0,1.0,2.0,10,100, 6, 9987325.62,31240.16,0.31,0.13,True,WIN,0.1
200,1.0,1.0,4.0,10,100, 6, 1194412562104.29,23354.67,0.00,0.11,True,WIN,0.1
200,1.0,1.0,5.0,10,100, 6, 469507396723907.88,22297.01,0.00,0.11,True,WIN,0.1
200,1.0,2.0,0.1,10,100, 6, 497.54,446.76,89.79,0.06,True,WIN,0.9
200,1.0,2.0,0.5,10,100, 6, 3660.78,2905.44,79.37,0.06,True,WIN,0.75
200,1.0,2.0,1.0,10,100, 6, 72854.73,72842.51,99.98,0.11,True,WIN,0.10999999999999999
200,1.0,2.0,2.0,10,100, 6, 39948850.77,62477.90,0.16,0.13,True,WIN,0.1
200,1.0,2.0,4.0,10,100, 6, 19110600991410.08,45611.34,0.00,0.12,True,WIN,0.1
200,1.0,2.0,5.0,10,100, 6, 15024236695160380.00,43418.13,0.00,0.13,True,WIN,0.1
200,1.0,4.0,0.1,10,100, 6, 522.44,470.70,90.10,0.05,True,WIN,0.9
200,1.0,4.0,0.5,10,100, 6, 5114.76,4100.20,80.16,0.06,True,WIN,0.75
200,1.0,4.0,1.0,10,100, 6, 145558.89,145550.73,99.99,0.10,True,WIN,0.1
200,1.0,4.0,2.0,10,100, 6, 159794951.37,125447.55,0.08,0.13,True,WIN,0.1
200,1.0,4.0,4.0,10,100, 6, 305769615860302.75,77556.40,0.00,0.12,True,WIN,0.1
200,1.0,4.0,5.0,10,100, 6, 480775574245127808.00,70164.01,0.00,0.12,True,WIN,0.1
200,1.0,5.0,0.1,10,100, 6, 530.83,477.93,90.03,0.05,True,WIN,0.9
200,1.0,5.0,0.5,10,100, 6, 5700.70,4570.92,80.18,0.05,True,WIN,0.75
200,1.0,5.0,1.0,10,100, 6, 181910.97,181903.92,100.00,0.06,True,WIN,0.1
200,1.0,5.0,2.0,10,100, 6, 249679526.83,156000.28,0.06,0.12,True,WIN,0.1
200,1.0,5.0,4.0,10,100, 6, 746507851221225.25,96334.52,0.00,0.14,True,WIN,0.1
200,1.0,5.0,5.0,10,100, 6, 1467210614761742080.00,86457.70,0.00,0.13,True,WIN,0.1
1000,0.1,0.0,0.1,10,100, 6, 807.54,92.66,11.47,5.20,True,WIN,0.9
1000,0.1,0.0,0.5,10,100, 6, 807.54,92.66,11.47,8.21,True,WIN,0.75
1000,0.1,0.0,1.0,10,100, 6, 807.54,92.66,11.47,9.06,True,WIN,0.51
1000,0.1,0.0,2.0,10,100, 6, 807.54,92.66,11.47,6.29,True,WIN,0.1
1000,0.1,0.0,4.0,10,100, 6, 807.54,92.66,11.47,4.30,True,WIN,0.1
1000,0.1,0.0,5.0,10,100, 6, 807.54,92.66,11.47,4.35,True,WIN,0.1
1000,0.1,0.1,0.1,10,100, 6, 3791.39,3222.37,84.99,0.64,True,WIN,0.9
1000,0.1,0.1,0.5,10,100, 6, 7048.35,4753.77,67.45,0.68,True,WIN,0.75
1000,0.1,0.1,1.0,10,100, 6, 21005.40,20829.93,99.16,0.79,True,WIN,0.49
1000,0.1,0.1,2.0,10,100, 6, 351149.04,18744.14,5.34,1.54,True,WIN,0.1
1000,0.1,0.1,4.0,10,100, 6, 301901753.33,11679.74,0.00,1.53,True,WIN,0.1
1000,0.1,0.1,5.0,10,100, 6, 12069025293.88,10646.03,0.00,1.56,True,WIN,0.1
1000,0.1,1.0,0.1,10,100, 6, 4563.99,3935.67,86.23,0.66,True,WIN,0.9
1000,0.1,1.0,0.5,10,100, 6, 20542.69,14425.43,70.22,0.69,True,WIN,0.75
1000,0.1,1.0,1.0,10,100, 6, 202786.07,202670.77,99.94,0.71,True,WIN,0.31
1000,0.1,1.0,2.0,10,100, 6, 35034957.63,186934.02,0.53,1.58,True,WIN,0.1
1000,0.1,1.0,4.0,10,100, 6, 3019009458718.31,117026.96,0.00,1.56,True,WIN,0.1
1000,0.1,1.0,5.0,10,100, 6, 1206902448634348.25,106808.46,0.00,1.60,True,WIN,0.1
1000,0.1,2.0,0.1,10,100, 6, 4833.60,4128.76,85.42,0.66,True,WIN,0.9
1000,0.1,2.0,0.5,10,100, 6, 28717.26,20281.51,70.62,0.68,True,WIN,0.75
1000,0.1,2.0,1.0,10,100, 6, 404764.60,404655.35,99.97,0.67,True,WIN,0.10999999999999999
1000,0.1,2.0,2.0,10,100, 6, 140137407.90,373712.58,0.27,1.59,True,WIN,0.1
1000,0.1,2.0,4.0,10,100, 6, 48304151327379.73,231390.16,0.00,1.52,True,WIN,0.1
1000,0.1,2.0,5.0,10,100, 6, 38620878356274088.00,210725.23,0.00,1.60,True,WIN,0.1
1000,0.1,4.0,0.1,10,100, 6, 5122.57,4366.86,85.25,0.67,True,WIN,0.9
1000,0.1,4.0,0.5,10,100, 6, 40277.84,28457.83,70.65,0.67,True,WIN,0.75
1000,0.1,4.0,1.0,10,100, 6, 808721.66,808617.65,99.99,0.74,True,WIN,0.1
1000,0.1,4.0,2.0,10,100, 6, 560547208.96,749441.32,0.13,1.64,True,WIN,0.1
1000,0.1,4.0,4.0,10,100, 6, 772866421225961.88,440067.20,0.00,1.54,True,WIN,0.1
1000,0.1,4.0,5.0,10,100, 6, 1235868107400747264.00,389782.72,0.00,1.64,True,WIN,0.1
1000,0.1,5.0,0.1,10,100, 6, 5219.93,4458.56,85.41,0.70,True,WIN,0.9
1000,0.1,5.0,0.5,10,100, 6, 44936.68,31854.34,70.89,0.68,True,WIN,0.75
1000,0.1,5.0,1.0,10,100, 6, 1010700.19,1010597.78,99.99,0.78,True,WIN,0.1
1000,0.1,5.0,2.0,10,100, 6, 875854559.75,931713.55,0.11,1.66,True,WIN,0.1
1000,0.1,5.0,4.0,10,100, 6, 1886880911195032.75,550627.62,0.00,1.56,True,WIN,0.1
1000,0.1,5.0,5.0,10,100, 6, 3771570151979816960.00,486989.58,0.00,1.64,True,WIN,0.1
1000,0.2,0.0,0.1,10,100, 6, 777.19,63.56,8.18,4.94,True,WIN,0.9
1000,0.2,0.0,0.5,10,100, 6, 777.19,63.56,8.18,4.88,True,WIN,0.75
1000,0.2,0.0,1.0,10,100, 6, 777.19,63.56,8.18,5.00,True,WIN,0.51
1000,0.2,0.0,2.0,10,100, 6, 777.19,63.56,8.18,4.96,True,WIN,0.1
1000,0.2,0.0,4.0,10,100, 6, 777.19,63.56,8.18,4.88,True,WIN,0.1
1000,0.2,0.0,5.0,10,100, 6, 777.19,63.56,8.18,4.86,True,WIN,0.1
1000,0.2,0.1,0.1,10,100, 6, 3369.43,2827.39,83.91,1.27,True,WIN,0.9
1000,0.2,0.1,0.5,10,100, 6, 6450.33,4189.47,64.95,1.28,True,WIN,0.75
1000,0.2,0.1,1.0,10,100, 6, 20239.77,20044.73,99.04,1.55,True,WIN,0.49
1000,0.2,0.1,2.0,10,100, 6, 376228.70,15279.62,4.06,3.06,True,WIN,0.1
1000,0.2,0.1,4.0,10,100, 6, 377783114.58,10035.57,0.00,3.03,True,WIN,0.1
1000,0.2,0.1,5.0,10,100, 6, 15751637990.25,9381.11,0.00,3.12,True,WIN,0.1
1000,0.2,1.0,0.1,10,100, 6, 4040.62,3370.09,83.41,1.28,True,WIN,0.9
1000,0.2,1.0,0.5,10,100, 6, 18717.21,12680.20,67.75,1.30,True,WIN,0.75
1000,0.2,1.0,1.0,10,100, 6, 195402.96,195317.75,99.96,1.45,True,WIN,0.31
1000,0.2,1.0,2.0,10,100, 6, 37545927.70,152567.71,0.41,3.09,True,WIN,0.1
1000,0.2,1.0,4.0,10,100, 6, 3777823374631.53,101116.78,0.00,3.10,True,WIN,0.1
1000,0.2,1.0,5.0,10,100, 6, 1575163721306340.50,94732.08,0.00,3.15,True,WIN,0.1
1000,0.2,2.0,0.1,10,100, 6, 4274.85,3571.67,83.55,1.29,True,WIN,0.9
1000,0.2,2.0,0.5,10,100, 6, 26148.21,17824.67,68.17,1.30,True,WIN,0.75
1000,0.2,2.0,1.0,10,100, 6, 390028.72,389961.48,99.98,1.67,True,WIN,0.10999999999999999
1000,0.2,2.0,2.0,10,100, 6, 150181379.22,304970.57,0.20,3.10,True,WIN,0.1
1000,0.2,2.0,4.0,10,100, 6, 60445173982446.63,198001.32,0.00,3.05,True,WIN,0.1
1000,0.2,2.0,5.0,10,100, 6, 50405239081778840.00,184970.96,0.00,3.23,True,WIN,0.1
1000,0.2,4.0,0.1,10,100, 6, 4525.89,3776.92,83.45,1.41,True,WIN,0.9
1000,0.2,4.0,0.5,10,100, 6, 36657.22,25163.91,68.65,1.30,True,WIN,0.75
1000,0.2,4.0,1.0,10,100, 6, 779280.25,779222.16,99.99,1.56,True,WIN,0.1
1000,0.2,4.0,2.0,10,100, 6, 600723185.31,609425.40,0.10,3.16,True,WIN,0.1
1000,0.2,4.0,4.0,10,100, 6, 967122783707487.75,348106.15,0.00,3.06,True,WIN,0.1
1000,0.2,4.0,5.0,10,100, 6, 1612967650616897792.00,316035.93,0.00,3.19,True,WIN,0.1
1000,0.2,5.0,0.1,10,100, 6, 4610.48,3845.38,83.41,1.29,True,WIN,0.9
1000,0.2,5.0,0.5,10,100, 6, 40892.29,28082.23,68.67,1.30,True,WIN,0.75
1000,0.2,5.0,1.0,10,100, 6, 973906.01,973848.68,99.99,1.52,True,WIN,0.1
1000,0.2,5.0,2.0,10,100, 6, 938629539.87,762690.33,0.08,3.16,True,WIN,0.1
1000,0.2,5.0,4.0,10,100, 6, 2361139608659738.00,425163.48,0.00,2.99,True,WIN,0.1
1000,0.2,5.0,5.0,10,100, 6, 4922386629079886848.00,375986.01,0.00,3.25,True,WIN,0.1
